problem,cleared,virtual_time_s,mean_time_s,program_time_s,complete,stations_visited,measure,clear,failed_clear,fallback,strategy,seed,total,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points
4,14,10805.337519371831,771.8098228122736,0.20508430000336375,True,31,282,25,11,1,baseline,310030,14,9053.337519371828,239.0,1410.0,75.0,28.0,,,,,
4,14,11377.523355274556,812.6802396624682,0.10296879999805242,True,31,309,118,104,2,directional_tour,310030,14,9188.523355274561,262.0,1545.0,354.0,28.0,0,0,0,0,0
4,14,10707.337892107855,764.8098494362754,0.44622130000789184,True,31,312,59,45,2,directional_tour_safe,310030,14,8680.33789210786,262.0,1560.0,177.0,28.0,0,0,0,0,12
4,14,10975.452112186955,783.9608651562111,0.17955950000032317,True,31,316,27,13,1,baseline,310031,14,9015.452112186955,271.0,1580.0,81.0,28.0,,,,,
4,14,10879.537500639848,777.1098214742749,0.10666069999570027,True,31,342,28,14,1,directional_tour,310031,14,8758.537500639854,299.0,1710.0,84.0,28.0,0,0,0,0,0
4,14,10651.86430063696,760.8474500454971,0.28901970000879373,True,31,340,21,7,1,directional_tour_safe,310031,14,8561.864300636966,299.0,1700.0,63.0,28.0,0,0,0,0,13
4,15,10181.476728864056,678.7651152576037,0.2609243000042625,True,31,254,15,0,0,baseline,310032,15,8626.476728864054,210.0,1270.0,45.0,30.0,,,,,
4,15,9777.219604194168,651.8146402796112,0.12397680000867695,True,31,265,15,0,0,directional_tour,310032,15,8159.219604194172,218.0,1325.0,45.0,30.0,0,0,0,0,0
4,15,9712.393563816731,647.4929042544487,0.11613989999750629,True,31,263,15,0,0,directional_tour_safe,310032,15,8104.393563816733,218.0,1315.0,45.0,30.0,0,0,0,0,15
4,10,10430.336798639757,1043.0336798639757,0.13942870000028051,True,31,411,10,0,0,baseline,310033,10,7955.336798639759,370.0,2055.0,30.0,20.0,,,,,
4,10,11210.677520654066,1121.0677520654067,0.08765980000316631,True,31,437,14,4,1,directional_tour,310033,10,8571.677520654075,392.0,2185.0,42.0,20.0,0,0,0,0,0
4,10,11166.961056932883,1116.6961056932882,0.21437149999837857,True,31,437,21,11,1,directional_tour_safe,310033,10,8506.96105693289,392.0,2185.0,63.0,20.0,0,0,0,0,9
4,16,10558.701938153241,659.9188711345776,0.21743330000026617,True,29,294,16,0,0,baseline,310034,16,8758.701938153241,250.0,1470.0,48.0,32.0,,,,,
4,16,8739.328753894824,546.2080471184265,0.14320150000276044,True,18,210,36,20,1,directional_tour,310034,16,7377.328753894824,172.0,1050.0,108.0,32.0,0,0,0,0,0
4,16,8406.594741615629,525.4121713509768,0.31714590000046883,True,18,211,16,0,1,directional_tour_safe,310034,16,7099.594741615628,172.0,1055.0,48.0,32.0,0,0,0,0,15
4,14,10397.117168270055,742.6512263050039,0.197946200001752,True,31,263,14,0,0,baseline,310035,14,8793.117168270055,219.0,1315.0,42.0,28.0,,,,,
4,14,10658.202464771393,761.3001760550995,0.11599510000087321,True,31,324,14,0,0,directional_tour,310035,14,8688.202464771397,280.0,1620.0,42.0,28.0,0,0,0,0,0
4,14,10629.308708618653,759.2363363299038,0.11853390000760555,True,31,325,14,0,0,directional_tour_safe,310035,14,8654.308708618657,280.0,1625.0,42.0,28.0,0,0,0,0,14
4,11,10627.84528517392,966.1677531976292,0.13808499999868218,True,31,396,17,6,1,baseline,310036,11,8217.84528517392,357.0,1980.0,51.0,22.0,,,,,
