candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
155,61,15,True,0,,46,3,0,30.0,shifted,paper,0.0,589.4209162308324,244,1220.0,7207.313743462484,True,True,0,183.0,6,4,0.7304853999958141,12,random,1100027,27,27,201.0,3034.28795383946,15,8841.313743462486,0.7305313999968348
111,52,15,True,0,,37,2,0,30.0,shifted_origin,paper,2.2737367544323206e-13,629.8647361291947,261,1305.0,7739.971041937919,True,True,0,156.0,6,4,0.5324028999893926,13,random,1100027,28,28,217.0,3034.287953839461,15,9447.97104193792,0.532458100002259
157,15,15,True,0,,0,0,0,30.0,centered,paper,0.0,690.9961232858484,253,1265.0,8824.94184928773,True,True,0,45.0,3,4,0.30686560001049656,15,random,1100028,31,31,200.0,4988.186775802392,15,10364.941849287727,0.30700729999807663
253,17,15,True,0,,2,1,0,30.0,shifted,paper,0.0,607.2048117217116,249,1245.0,7584.072175825675,True,True,0,51.0,1,4,0.36521440000797156,14,random,1100028,27,27,198.0,3206.4163784362245,15,9108.072175825675,0.3653809999959776
171,17,15,True,0,,2,1,0,30.0,shifted_origin,paper,4.547473508864641e-13,628.9026326041453,252,1260.0,7888.539489062182,True,True,0,51.0,2,4,0.30215879999741446,14,random,1100028,28,28,204.0,4152.298065795669,15,9433.53948906218,0.3022575000068173
107,25,15,True,0,,10,2,0,30.0,centered,paper,0.0,655.480728417541,252,1260.0,8259.210926263117,True,True,0,75.0,3,4,0.5710297000041464,13,random,1100029,31,31,208.0,4469.087591401085,15,9832.210926263115,0.5713030999904731
68,73,15,True,0,,58,3,0,30.0,shifted,paper,2.2737367544323206e-13,613.660234702393,231,1155.0,7610.9035205359105,True,True,0,219.0,1,4,0.6762516000017058,12,random,1100029,27,27,190.0,3415.716855657146,15,9204.903520535896,0.6764717000041855
104,23,15,True,0,,8,2,0,30.0,shifted_origin,paper,0.0,615.391977673196,238,1190.0,7751.879665097941,True,True,0,69.0,5,4,0.5090492000017548,13,random,1100029,28,28,190.0,3936.488857137004,15,9230.87966509794,0.5090779999882216
220,14,14,True,0,,0,0,0,28.0,centered,paper,2.2737367544323206e-13,680.582466404739,320,1600.0,7586.154529666348,True,True,0,42.0,3,4,0.36791319999611005,14,random,1100030,31,31,272.0,4383.131282096021,14,9528.154529666346,0.3680032999982359
117,14,14,True,0,,0,0,0,28.0,shifted,paper,0.0,641.7699924889969,293,1465.0,7199.779894845954,True,True,0,42.0,2,4,0.23983099999895785,14,random,1100030,27,27,250.0,3046.2416518687205,14,8984.779894845957,0.2399817000114126
144,22,14,True,0,,8,1,0,28.0,shifted_origin,paper,5.684341886080802e-14,648.8041843888425,298,1490.0,7241.258581443795,True,True,0,66.0,0,4,0.3616531000006944,13,random,1100030,28,28,258.0,3118.1248949694454,14,9083.258581443795,0.36178529998869635
204,37,15,True,0,,22,2,0,30.0,centered,paper,2.2737367544323206e-13,644.4973189261084,241,1205.0,8135.459783891629,True,True,0,111.0,3,4,0.6818468999990728,13,random,1100031,31,31,186.0,4735.880186449138,15,9667.459783891625,0.6818897999910405
125,19,15,True,0,,4,1,0,30.0,shifted,paper,1.1368683772161603e-13,594.776053699282,234,1170.0,7475.640805489228,True,True,0,57.0,3,4,0.43036150000989437,14,random,1100031,27,27,189.0,3232.3429219884747,15,8921.640805489229,0.4304353999905288
123,55,15,True,0,,40,1,0,30.0,shifted_origin,paper,0.0,614.8464874905092,236,1180.0,7655.697312357635,True,True,0,165.0,2,4,0.4162964999995893,14,random,1100031,28,28,192.0,3752.1709996909876,15,9222.697312357637,0.41635949999908917
143,27,14,True,0,,13,1,0,28.0,centered,paper,5.684341886080802e-14,725.3271764170131,291,1455.0,8345.580469838183,True,True,0,81.0,4,4,0.46509310000692494,13,random,1100032,31,31,245.0,4141.484956284326,14,10154.580469838183,0.4651826999906916
122,58,14,True,0,,44,2,0,28.0,shifted,paper,0.0,662.5134012183424,242,1210.0,7667.187617056793,True,True,0,174.0,1,4,0.550683499997831,12,random,1100032,27,27,196.0,4505.940628511471,14,9275.187617056794,0.5507870000001276
160,27,14,True,0,,13,1,0,28.0,shifted_origin,paper,2.2737367544323206e-13,702.4397705023622,266,1330.0,8180.156787033071,True,True,0,81.0,3,4,0.4718025000038324,13,random,1100032,28,28,215.0,3319.5279264637174,14,9834.156787033071,0.4719832000118913
116,12,12,True,0,,0,0,0,24.0,centered,paper,0.0,802.4135017508464,358,1790.0,7462.962021010159,True,True,0,36.0,3,4,0.24338689999422058,12,random,1100033,31,31,316.0,3429.790864589919,12,9628.962021010157,0.2436238000082085
119,12,12,True,0,,0,0,0,24.0,shifted,paper,0.0,699.5566686767758,311,1555.0,6503.680024121309,True,True,0,36.0,3,4,0.25628310001047794,12,random,1100033,27,27,276.0,1556.9371993794603,12,8394.68002412131,0.25637999999162275
74,12,12,True,0,,0,0,0,24.0,shifted_origin,paper,0.0,716.3504703230706,324,1620.0,6625.205643876848,True,True,0,36.0,2,4,0.18686289999459404,12,random,1100033,28,28,291.0,1556.9371993794593,12,8596.205643876847,0.18716200000199024
217,15,15,True,0,,0,0,0,30.0,centered,paper,2.2737367544323206e-13,645.2817110742087,240,1200.0,8208.225666113132,True,True,0,45.0,2,4,0.3790387000044575,15,random,1100034,31,31,196.0,4229.513259162117,15,9679.22566611313,0.37907919999270234
170,24,15,True,0,,9,1,0,30.0,shifted,paper,0.0,620.0926528831219,234,1170.0,7839.389793246827,True,True,0,72.0,2,4,0.5015915999974823,14,random,1100034,27,27,190.0,3840.060517953966,15,9301.389793246828,0.5016326000040863
