candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
128,10,10,True,0,,0,0,0,20.0,compressed,paper,0.0,819.621704181261,365,1825.0,5993.217041812608,True,True,0,30.0,2,4,0.2733836999977939,10,random,1400010,31,31,328.0,4478.307759060313,10,8196.21704181261,0.27347340001142584
108,18,13,True,0,,5,1,0,26.0,centered,paper,2.2737367544323206e-13,765.9110876094128,304,1520.0,8097.844138922366,True,True,0,54.0,1,4,0.41945069999201223,12,random,1400011,31,31,259.0,4350.803603757156,13,9956.844138922366,0.4195424999925308
108,18,13,True,0,,5,1,0,26.0,compressed,paper,2.2737367544323206e-13,693.9372562036853,304,1520.0,7162.184330647908,True,True,0,54.0,1,4,0.4237578000029316,12,random,1400011,31,31,259.0,3415.143795482698,13,9021.184330647908,0.4238424000068335
135,14,14,True,0,,0,0,0,28.0,centered,paper,4.547473508864641e-13,753.5240200724193,295,1475.0,8758.336281013873,True,True,0,42.0,3,4,0.34911309999006335,14,random,1400012,31,31,246.0,4824.848417655023,14,10549.33628101387,0.34919819999777246
135,14,14,True,0,,0,0,0,28.0,compressed,paper,4.547473508864641e-13,686.6911766242504,295,1475.0,7822.676472739509,True,True,0,42.0,3,4,0.3442813000001479,14,random,1400012,31,31,246.0,3889.188609380659,14,9613.676472739506,0.3443591999966884
179,25,15,True,0,,10,1,0,30.0,centered,paper,1.1368683772161603e-13,635.1475097905457,236,1180.0,8058.212646858185,True,True,0,75.0,4,4,0.5953729000029853,14,random,1400013,31,31,184.0,4668.236263603546,15,9527.212646858185,0.5954524999979185
179,25,15,True,0,,10,1,0,30.0,compressed,paper,1.1368683772161603e-13,564.9079096336648,236,1180.0,7004.61864450497,True,True,0,75.0,4,4,0.6087611999973888,14,random,1400013,31,31,184.0,3614.642261250333,15,8473.618644504972,0.6088252000045031
161,13,13,True,0,,0,0,0,26.0,centered,paper,2.842170943040401e-14,830.2502094559314,307,1535.0,8936.25272292711,True,True,0,39.0,1,4,0.32788180001080036,13,random,1400014,31,31,257.0,4085.778154349967,13,10793.252722927109,0.3279588000004878
161,13,13,True,0,,0,0,0,26.0,compressed,paper,2.842170943040401e-14,750.6995764184948,307,1535.0,7902.094493440436,True,True,0,39.0,1,4,0.33642629999667406,13,random,1400014,31,31,257.0,3051.61992486329,13,9759.094493440432,0.3365850000118371
143,67,14,True,0,,53,3,0,28.0,centered,paper,2.842170943040401e-14,732.5250768908842,277,1385.0,8412.35107647237,True,True,0,201.0,4,4,0.9203484000026947,11,random,1400015,31,31,229.0,4322.619136610675,14,10255.351076472378,0.9204485000082059
143,67,14,True,0,,53,3,0,28.0,compressed,paper,2.842170943040401e-14,657.2683624370829,277,1385.0,7358.75707411915,True,True,0,201.0,4,4,0.9217222000006586,11,random,1400015,31,31,229.0,3269.0251342574584,14,9201.757074119161,0.9218210000108229
195,26,13,True,0,,13,3,0,26.0,centered,paper,0.0,741.3070911170344,288,1440.0,7852.992184521452,True,True,0,78.0,2,4,0.8014038999972399,10,random,1400016,31,31,240.0,5105.1147967765155,13,9636.992184521447,0.8014438000100199
195,26,13,True,0,,13,3,0,26.0,compressed,paper,0.0,660.2613986283254,288,1440.0,6799.398182168234,True,True,0,78.0,2,4,0.7276923000026727,10,random,1400016,31,31,240.0,4051.520794423299,13,8583.39818216823,0.7277456000010716
204,15,15,True,0,,0,0,0,30.0,centered,paper,0.0,692.9226487245991,276,1380.0,8713.83973086899,True,True,0,45.0,3,4,0.41520189998846035,15,random,1400017,31,31,225.0,627.9283856239344,15,10393.839730868985,0.41530530000454746
204,15,15,True,0,,0,0,0,30.0,compressed,paper,0.0,619.1227601922217,275,1375.0,7611.841402883325,True,True,0,45.0,3,4,0.5231226999894716,15,random,1400017,31,31,225.0,570.4492930698198,15,9286.841402883325,0.5232328999991296
122,27,13,True,0,,14,1,0,26.0,centered,paper,0.0,685.0530712273104,332,1660.0,6845.689925955035,True,True,0,81.0,0,4,0.5604105999955209,12,random,1400018,31,31,293.0,4045.4556743354733,13,8905.689925955036,0.5604918000026373
122,27,13,True,0,,14,1,0,26.0,compressed,paper,0.0,613.0792398215829,332,1660.0,5910.030117680577,True,True,0,81.0,0,4,0.5510264000040479,12,random,1400018,31,31,293.0,3109.7958660610147,13,7970.030117680577,0.5511579000012716
94,10,10,True,0,,0,0,0,20.0,centered,paper,0.0,925.8657159729306,359,1795.0,7096.657159729303,True,True,0,30.0,3,4,0.31111399999645073,10,random,1400019,31,31,317.0,5655.764619554433,10,9258.657159729306,0.31121790000179317
94,10,10,True,0,,0,0,0,20.0,compressed,paper,0.0,820.5063157375913,359,1795.0,6043.063157375913,True,True,0,30.0,3,4,0.3061924000066938,10,random,1400019,31,31,317.0,4602.17061720104,10,8205.063157375913,0.30630009999731556
127,12,12,True,0,,0,0,0,24.0,centered,paper,2.2737367544323206e-13,804.8952998411874,334,1670.0,7640.743598094247,True,True,0,36.0,2,4,0.4069993000011891,12,random,1400020,31,31,288.0,4589.668736289148,12,9658.743598094248,0.4071057999972254
127,12,12,True,0,,0,0,0,24.0,compressed,paper,2.2737367544323206e-13,726.9236491516573,334,1670.0,6705.083789819884,True,True,0,36.0,2,4,0.5089512999984436,12,random,1400020,31,31,288.0,3654.0089280147877,12,8723.083789819888,0.5090792999981204
173,15,15,True,0,,0,0,0,30.0,centered,paper,0.0,705.596532354188,272,1360.0,8926.94798531282,True,True,0,45.0,6,4,0.7205478999967454,15,random,1400021,31,31,222.0,2484.061370491837,15,10583.94798531282,0.7207869999983814
