arm,candidate_evaluations,clear,cleared,complete,deferred_targets,failed_clear,fallback,forced_targets,laser_s,mean_time_s,measure,measure_s,move_s,negative_constraints,negative_observations,negative_region_fallbacks,normal_exit,opportunistic_measures,optical_s,problem,program_time_s,route_replans,safe_clear_points,scheduling_policy,seed,skipped_known_measurements,sources,stations_visited,switch_s,virtual_time_s,wall_s
default,261,11,11,True,11,0,0,1,22.0,322.429524504213,125,625.0,2749.724769546342,0,0,0,True,9,33.0,3,0.15983790000609588,15,10,joint_route,3000442,2,11,7,117.0,3546.724769546343,0.15989919999265112
negative,261,11,11,True,11,0,0,1,22.0,321.9445682803166,125,625.0,2744.390251083482,77,94,0,True,9,33.0,3,0.16149509999377187,15,10,joint_route,3000442,2,11,7,117.0,3541.390251083483,0.1615648000006331
default,305,13,13,True,13,0,0,0,26.0,267.57764618099657,112,560.0,2749.5094003529553,0,0,0,True,5,39.0,3,0.17003290000138804,16,12,joint_route,3000443,1,13,7,104.0,3478.5094003529553,0.1700873999943724
negative,305,13,13,True,13,0,0,0,26.0,263.2516545310205,112,560.0,2693.2715089032663,56,78,0,True,5,39.0,3,0.1734979999891948,16,12,joint_route,3000443,1,13,7,104.0,3422.2715089032663,0.17356920000747778
default,364,15,15,True,15,0,0,4,30.0,271.2453564464107,121,605.0,3277.6803466961605,0,0,0,True,23,45.0,3,0.2218286999996053,17,13,joint_route,3000444,2,15,7,111.0,4068.6803466961605,0.22188939999614377
negative,364,15,15,True,15,0,0,4,30.0,271.104607679367,121,605.0,3275.5691151905057,127,77,0,True,23,45.0,3,0.22669239999959245,17,14,joint_route,3000444,2,15,7,111.0,4066.5691151905053,0.22676160000264645
default,310,13,13,True,13,0,0,1,26.0,276.84531256416807,111,555.0,2876.989063334185,0,0,0,True,9,39.0,3,0.1965621999988798,15,12,joint_route,3000445,2,13,7,102.0,3598.989063334185,0.19661420000193175
negative,310,13,13,True,13,0,0,1,26.0,276.84531256416807,111,555.0,2876.989063334185,61,72,0,True,9,39.0,3,0.19975610000255983,15,12,joint_route,3000445,2,13,7,102.0,3598.989063334185,0.1998193000035826
default,352,13,13,True,13,0,0,0,26.0,271.5843653376639,122,610.0,2744.5967493896305,0,0,0,True,8,39.0,3,0.1967966000083834,16,12,joint_route,3000446,1,13,7,111.0,3530.5967493896305,0.19685259999823757
negative,340,13,13,True,13,0,0,0,26.0,262.8211445030101,121,605.0,2635.674878539131,99,83,0,True,8,39.0,3,0.20055520000460092,16,12,joint_route,3000446,1,13,7,111.0,3416.6748785391314,0.20062100001086947
default,264,11,11,True,11,0,0,0,22.0,299.3205974015263,113,565.0,2567.526571416788,0,0,0,True,7,33.0,3,0.1700243999948725,14,11,joint_route,3000447,0,11,7,105.0,3292.526571416789,0.17007639999792445
negative,264,11,11,True,11,0,0,0,22.0,287.868298610318,113,565.0,2441.551284713497,41,80,0,True,7,33.0,3,0.16849010001169518,14,11,joint_route,3000447,0,11,7,105.0,3166.551284713498,0.1685501000029035
default,309,13,13,True,13,0,0,0,26.0,270.63597765846026,116,580.0,2765.2677095599834,0,0,0,True,12,39.0,3,0.19089220000023488,18,13,joint_route,3000448,4,13,7,108.0,3518.2677095599834,0.19094440000480972
negative,309,13,13,True,13,0,0,0,26.0,266.08075617537884,116,580.0,2706.049830279924,61,78,0,True,12,39.0,3,0.19304499999270774,18,13,joint_route,3000448,4,13,7,108.0,3459.0498302799247,0.19311500000185333
default,375,16,16,True,16,0,0,1,32.0,244.49853269474804,110,550.0,3182.9765231159686,0,0,0,True,18,48.0,3,0.22319380000408273,21,16,joint_route,3000449,6,16,7,99.0,3911.9765231159686,0.2233715000038501
negative,375,16,16,True,16,0,0,1,32.0,242.48674586354988,110,550.0,3150.787933816798,81,66,0,True,18,48.0,3,0.22635270000318997,21,16,joint_route,3000449,6,16,7,99.0,3879.787933816798,0.22642439999617636
default,271,11,11,True,11,0,0,1,22.0,355.69369716839196,128,640.0,3098.630668852311,0,0,0,True,10,33.0,3,0.15570010000374168,15,11,joint_route,3000450,3,11,7,119.0,3912.6306688523114,0.155753500002902
negative,259,11,11,True,11,0,0,1,22.0,339.88642008601147,127,635.0,2929.750620946127,77,98,0,True,10,33.0,3,0.15207830000144895,15,11,joint_route,3000450,3,11,7,119.0,3738.750620946126,0.15214150000247173
default,252,12,12,True,12,0,0,2,24.0,278.76808471385647,108,540.0,2647.2170165662774,0,0,0,True,13,36.0,3,0.16580959998827893,16,12,joint_route,3000451,7,12,7,98.0,3345.217016566278,0.16586010000901297
negative,252,12,12,True,12,0,0,2,24.0,278.76808471385647,108,540.0,2647.2170165662774,50,73,0,True,13,36.0,3,0.1687713999999687,16,12,joint_route,3000451,7,12,7,98.0,3345.217016566278,0.16883199999574572
default,383,16,16,True,16,0,0,4,32.0,249.76432261466968,113,565.0,3248.229161834715,0,0,0,True,15,48.0,3,0.2327901000098791,18,16,joint_route,3000452,3,16,7,103.0,3996.229161834715,0.2328482000011718
negative,395,16,16,True,16,0,0,4,32.0,248.32513088429093,114,570.0,3220.202094148654,104,68,0,True,15,48.0,3,0.25017440000374336,18,16,joint_route,3000452,3,16,7,103.0,3973.202094148655,0.25024730000586715
default,264,12,12,True,12,0,0,3,24.0,300.41799602330343,112,560.0,2886.0159522796403,0,0,0,True,14,36.0,3,0.1755921000003582,15,12,joint_route,3000453,13,12,7,99.0,3605.015952279641,0.17564760000095703
negative,264,12,12,True,12,0,0,3,24.0,300.41799602330343,112,560.0,2886.0159522796403,58,75,0,True,14,36.0,3,0.18054159999883268,15,12,joint_route,3000453,13,12,7,99.0,3605.015952279641,0.18060360000526998
default,251,13,13,True,13,0,0,1,26.0,273.73813781651455,112,560.0,2826.595791614688,0,0,0,True,18,39.0,3,0.1725482999900123,18,13,joint_route,3000454,5,13,7,107.0,3558.595791614689,0.17260170000372455
negative,251,13,13,True,13,0,0,1,26.0,273.73813781651455,112,560.0,2826.595791614688,53,76,0,True,18,39.0,3,0.1690595999971265,18,13,joint_route,3000454,5,13,7,107.0,3558.595791614689,0.1691218000050867
default,315,14,14,True,14,0,0,0,28.0,252.2007610270987,118,590.0,2759.810654379382,0,0,0,True,13,42.0,3,0.17267420000280254,19,13,joint_route,3000455,2,14,7,111.0,3530.810654379382,0.17272570000204723
negative,315,14,14,True,14,0,0,0,28.0,247.36436234009776,118,590.0,2692.1010727613684,80,83,0,True,13,42.0,3,0.18105949999880977,19,13,joint_route,3000455,2,14,7,111.0,3463.1010727613684,0.1811337000108324
default,354,15,15,True,15,0,0,1,30.0,244.70452925311918,109,545.0,2951.567938796788,0,0,0,True,11,45.0,3,0.21230350001133047,19,14,joint_route,3000456,2,15,7,99.0,3670.5679387967875,0.2123628999979701
negative,354,15,15,True,15,0,0,1,30.0,243.61207734405065,109,545.0,2935.1811601607596,68,66,0,True,11,45.0,3,0.21497259999159724,19,14,joint_route,3000456,2,15,7,99.0,3654.1811601607596,0.2150398999947356
default,263,12,12,True,12,0,0,1,24.0,278.0779125656725,120,600.0,2564.9349507880706,0,0,0,True,14,36.0,3,0.1660351000027731,15,11,joint_route,3000457,2,12,7,112.0,3336.9349507880697,0.1660903000010876
negative,251,12,12,True,12,0,0,1,24.0,268.9553289558344,119,595.0,2460.4639474700134,69,86,0,True,14,36.0,3,0.16346640000119805,15,11,joint_route,3000457,2,12,7,112.0,3227.4639474700125,0.16353360000357497
default,341,14,14,True,14,0,0,2,28.0,273.9718709041994,121,605.0,3049.6061926587913,0,0,0,True,10,42.0,3,0.20042470000043977,17,12,joint_route,3000458,2,14,7,111.0,3835.606192658792,0.2004830999940168
negative,329,14,14,True,14,0,0,2,28.0,263.04943995466476,120,600.0,2901.692159365307,83,82,0,True,10,42.0,3,0.19440410000970587,17,12,joint_route,3000458,2,14,7,111.0,3682.692159365307,0.1944760999904247
default,295,12,12,True,12,0,0,0,24.0,280.0145960226201,124,620.0,2565.1751522714403,0,0,0,True,4,36.0,3,0.18075420000241138,17,12,joint_route,3000459,1,12,7,115.0,3360.1751522714408,0.18081240000901744
negative,271,12,12,True,12,0,0,0,24.0,264.44447524858,122,610.0,2388.3337029829595,73,91,0,True,4,36.0,3,0.16112939998856746,17,12,joint_route,3000459,1,12,7,115.0,3173.3337029829595,0.16119549999712035
default,240,10,10,True,10,0,0,5,20.0,348.4061482050398,134,670.0,2640.0614820503984,0,0,0,True,21,30.0,3,0.147008799991454,11,9,joint_route,3000460,5,10,7,124.0,3484.061482050398,0.14706570000271313
negative,228,10,10,True,10,0,0,5,20.0,342.5344350775726,133,665.0,2586.344350775726,81,104,0,True,21,30.0,3,0.14441419999639038,11,9,joint_route,3000460,5,10,7,124.0,3425.344350775726,0.1444774999981746
default,340,14,14,True,14,0,0,2,28.0,275.1446456076069,123,615.0,3054.025038506497,0,0,0,True,14,42.0,3,0.20340020000003278,17,14,joint_route,3000461,4,14,7,113.0,3852.0250385064965,0.20345329999690875
negative,352,14,14,True,14,0,0,2,28.0,275.289939423382,124,620.0,3051.059151927348,94,84,0,True,14,42.0,3,0.21014239999931306,17,13,joint_route,3000461,4,14,7,113.0,3854.059151927348,0.21020839999255259
default,410,16,16,True,16,0,0,2,32.0,248.31575918218994,110,550.0,3244.0521469150385,0,0,0,True,23,48.0,3,0.24993710000126157,20,16,joint_route,3000462,11,16,7,99.0,3973.052146915039,0.24999310000566766
negative,410,16,16,True,16,0,0,2,32.0,248.35205523152587,110,550.0,3244.6328837044134,82,62,0,True,23,48.0,3,0.2622285999968881,20,16,joint_route,3000462,11,16,7,99.0,3973.632883704414,0.262299099995289
default,320,14,14,True,14,0,0,0,28.0,251.38655804946941,106,530.0,2820.4118126925728,0,0,0,True,14,42.0,3,0.21972350000578444,17,14,joint_route,3000463,4,14,7,99.0,3519.411812692572,0.2197814999963157
negative,332,14,14,True,14,0,0,0,28.0,251.5909572233742,107,535.0,2818.273401127239,53,63,0,True,14,42.0,3,0.2257405000127619,17,13,joint_route,3000463,4,14,7,99.0,3522.2734011272387,0.22580400000151712
default,264,12,12,True,12,0,0,0,24.0,264.17357195502376,114,570.0,2432.0828634602854,0,0,0,True,18,36.0,3,0.17503440000291448,17,11,joint_route,3000464,4,12,7,108.0,3170.082863460285,0.17508990000351332
negative,264,12,12,True,12,0,0,0,24.0,261.73994602103915,114,570.0,2402.87935225247,54,79,0,True,18,36.0,3,0.17525679999380372,17,11,joint_route,3000464,4,12,7,108.0,3140.8793522524697,0.1753214000054868
default,250,11,11,True,11,0,0,1,22.0,315.84120979654625,120,600.0,2707.2533077620083,0,0,0,True,10,33.0,3,0.14878619999217335,15,10,joint_route,3000465,3,11,7,112.0,3474.2533077620087,0.14884320000419393
negative,262,11,11,True,11,0,0,1,22.0,307.6429121592105,121,605.0,2612.0720337513153,64,90,0,True,10,33.0,3,0.1590649999998277,15,9,joint_route,3000465,3,11,7,112.0,3384.0720337513153,0.15913119999459013
default,330,13,13,True,13,0,0,1,26.0,274.1640282419929,118,590.0,2804.1323671459068,0,0,0,True,5,39.0,3,0.1910483999963617,18,12,joint_route,3000466,1,13,7,105.0,3564.1323671459077,0.19115090000559576
negative,330,13,13,True,13,0,0,1,26.0,268.9827015163665,118,590.0,2736.7751197127636,86,80,0,True,5,39.0,3,0.19818409999425057,18,12,joint_route,3000466,1,13,7,105.0,3496.7751197127645,0.19825269999273587
default,297,13,13,True,13,0,0,5,26.0,290.18974369249753,124,620.0,2971.466668002468,0,0,0,True,20,39.0,3,0.19369790000200737,14,12,joint_route,3000467,7,13,7,116.0,3772.466668002468,0.19375310000032187
negative,285,13,13,True,13,0,0,5,26.0,290.1940939407201,123,615.0,2976.5232212293618,92,84,0,True,20,39.0,3,0.19221830001333728,14,12,joint_route,3000467,7,13,7,116.0,3772.5232212293618,0.1922880000056466
default,296,11,11,True,11,0,0,0,22.0,340.73228253279007,122,610.0,2972.055107860691,0,0,0,True,19,33.0,3,0.1829784000001382,16,11,joint_route,3000468,4,11,7,111.0,3748.0551078606904,0.18303080000623595
negative,296,11,11,True,11,0,0,0,22.0,340.40188831030787,122,610.0,2968.4207714133863,71,88,0,True,19,33.0,3,0.18998439999995753,16,11,joint_route,3000468,4,11,7,111.0,3744.4207714133863,0.19004899999708869
default,249,10,10,True,10,0,0,3,20.0,354.6133976061818,139,695.0,2672.133976061818,0,0,0,True,0,30.0,3,0.13324130000546575,7,9,joint_route,3000469,0,10,7,129.0,3546.133976061818,0.1332957999984501
negative,261,10,10,True,10,0,0,3,20.0,335.26869294435755,140,700.0,2473.6869294435755,101,112,0,True,0,30.0,3,0.14289849999477156,7,8,joint_route,3000469,0,10,7,129.0,3352.6869294435755,0.1429651000071317
default,226,11,11,True,11,0,0,0,22.0,308.5241044034837,120,600.0,2622.76514843832,0,0,0,True,16,33.0,3,0.15228280000155792,16,11,joint_route,3000470,4,11,7,116.0,3393.7651484383205,0.152338800005964
negative,226,11,11,True,11,0,0,0,22.0,308.541193099458,120,600.0,2622.953124094037,42,89,0,True,16,33.0,3,0.15703209998901002,16,11,joint_route,3000470,4,11,7,116.0,3393.953124094038,0.15709539999079425
default,355,16,16,True,16,0,0,2,32.0,226.01912692696385,112,560.0,2872.3060308314225,0,0,0,True,21,48.0,3,0.23165689999586903,17,14,joint_route,3000471,0,16,7,104.0,3616.3060308314216,0.23172680000425316
negative,355,16,16,True,16,0,0,2,32.0,218.40921377253503,112,560.0,2750.5474203605613,82,64,0,True,21,48.0,3,0.23334530000283848,17,14,joint_route,3000471,0,16,7,104.0,3494.5474203605604,0.23341960000107065
default,272,11,11,True,11,0,0,1,22.0,330.2628893514527,112,560.0,2917.8917828659805,0,0,0,True,17,33.0,3,0.1658222999976715,16,10,joint_route,3000472,4,11,7,100.0,3632.89178286598,0.1658752000075765
negative,272,11,11,True,11,0,0,1,22.0,331.1649053625888,112,560.0,2927.8139589884768,43,80,0,True,17,33.0,3,0.18827549999696203,16,11,joint_route,3000472,4,11,7,100.0,3642.8139589884768,0.18834750000678468
default,271,13,13,True,13,0,0,1,26.0,281.44214602656115,120,600.0,2879.7478983452947,0,0,0,True,17,39.0,3,0.18385480000870302,17,13,joint_route,3000473,10,13,7,114.0,3658.7478983452947,0.18391519998840522
negative,283,13,13,True,13,0,0,1,26.0,279.9580479610946,121,605.0,2855.4546234942304,74,87,0,True,17,39.0,3,0.1761428000027081,17,13,joint_route,3000473,10,13,7,114.0,3639.4546234942304,0.17621869999857154
default,365,13,13,True,13,0,0,0,26.0,282.2270082209052,119,595.0,2902.9511068717675,0,0,0,True,10,39.0,3,0.19877810000616591,18,10,joint_route,3000474,5,13,7,106.0,3668.9511068717675,0.1988402999995742
negative,365,13,13,True,13,0,0,0,26.0,282.37142031504504,119,595.0,2904.8284640955853,89,80,0,True,10,39.0,3,0.20141290000174195,18,10,joint_route,3000474,5,13,7,106.0,3670.8284640955853,0.20148170000175014
default,364,16,16,True,16,0,0,1,32.0,233.57841253893295,108,540.0,3018.2546006229272,0,0,0,True,16,48.0,3,0.21906879999733064,20,16,joint_route,3000475,4,16,7,99.0,3737.2546006229272,0.21912480000173673
negative,376,16,16,True,16,0,0,1,32.0,221.02700410737413,109,545.0,2812.4320657179865,81,64,0,True,16,48.0,3,0.2266726999951061,20,14,joint_route,3000475,4,16,7,99.0,3536.432065717986,0.2267400999990059
default,418,15,15,True,15,0,0,0,30.0,275.4001038461142,123,615.0,3331.0015576917135,0,0,0,True,7,45.0,3,0.22457190000568517,20,15,joint_route,3000476,1,15,7,110.0,4131.001557691713,0.22462730000552256
negative,385,15,15,True,15,0,0,0,30.0,264.28374389111275,121,605.0,3174.256158366692,109,80,0,True,7,45.0,3,0.22158770001260564,20,15,joint_route,3000476,1,15,7,110.0,3964.2561583666916,0.22165599999425467
default,218,10,10,True,10,0,0,2,20.0,362.8805266006897,123,615.0,2846.8052660068965,0,0,0,True,16,30.0,3,0.1482520999998087,14,10,joint_route,3000477,7,10,7,117.0,3628.805266006897,0.14830419998907018
negative,218,10,10,True,10,0,0,2,20.0,362.393693285307,123,615.0,2841.9369328530697,58,92,0,True,16,30.0,3,0.15574370000103954,14,10,joint_route,3000477,7,10,7,117.0,3623.93693285307,0.15581050000037067
default,230,10,10,True,10,0,0,0,20.0,324.42805448813874,120,600.0,2481.2805448813874,0,0,0,True,12,30.0,3,0.148320699998294,15,9,joint_route,3000478,2,10,7,113.0,3244.2805448813874,0.14837209999677725
negative,230,10,10,True,10,0,0,0,20.0,324.42805448813874,120,600.0,2481.2805448813874,46,90,0,True,12,30.0,3,0.1593360999977449,15,9,joint_route,3000478,2,10,7,113.0,3244.2805448813874,0.15941059999749996
default,431,16,16,True,16,0,0,0,32.0,240.8421755840974,110,550.0,3125.4748093455582,0,0,0,True,19,48.0,3,0.24549190000107046,21,16,joint_route,3000479,9,16,6,98.0,3853.4748093455582,0.24555429999600165
negative,431,16,16,True,16,0,0,0,32.0,237.45345309343696,110,550.0,3071.255249494992,93,64,0,True,19,48.0,3,0.2548274000000674,21,16,joint_route,3000479,9,16,6,98.0,3799.2552494949914,0.25489360000938177
default,217,10,10,True,10,0,0,1,20.0,335.9585952433012,126,630.0,2560.585952433012,0,0,0,True,10,30.0,3,0.13552440000057686,14,9,joint_route,3000480,3,10,7,119.0,3359.585952433012,0.13557759999821428
negative,229,10,10,True,10,0,0,1,20.0,339.236546019829,127,635.0,2588.3654601982903,65,98,0,True,10,30.0,3,0.14750929998990614,14,9,joint_route,3000480,3,10,7,119.0,3392.36546019829,0.1475720000016736
default,307,14,14,True,14,0,0,1,28.0,267.8864291938095,115,575.0,2997.410008713332,0,0,0,True,21,42.0,3,0.19498610000300687,19,13,joint_route,3000481,6,14,7,108.0,3750.410008713333,0.19504069999675266
negative,307,14,14,True,14,0,0,1,28.0,267.3858436873508,115,575.0,2990.4018116229117,77,76,0,True,21,42.0,3,0.19459839999035466,19,13,joint_route,3000481,6,14,7,108.0,3743.4018116229117,0.1947060000093188
default,364,16,16,True,16,0,0,0,32.0,232.80030647920987,101,505.0,3046.8049036673588,0,0,0,True,19,48.0,3,0.23320760000206064,21,16,joint_route,3000482,3,16,6,93.0,3724.804903667358,0.23326360000646673
negative,376,16,16,True,16,0,0,0,32.0,228.4710648473165,102,510.0,2972.5370375570647,70,56,0,True,19,48.0,3,0.24338269999134354,21,16,joint_route,3000482,3,16,6,93.0,3655.537037557064,0.24345870000252035
default,407,16,16,True,16,0,0,0,32.0,243.76318969502034,111,555.0,3165.2110351203255,0,0,0,True,6,48.0,3,0.22736049999366514,21,16,joint_route,3000483,2,16,6,100.0,3900.2110351203255,0.227419100003317
negative,419,16,16,True,16,0,0,0,32.0,241.6404078388025,112,560.0,3126.246525420839,101,68,0,True,6,48.0,3,0.23886680000578053,21,16,joint_route,3000483,2,16,6,100.0,3866.24652542084,0.23894599999766797
default,378,14,14,True,14,0,0,0,28.0,247.10112222328456,112,560.0,2729.4157111259833,0,0,0,True,18,42.0,3,0.22544729999208357,19,13,joint_route,3000484,3,14,7,100.0,3459.4157111259838,0.22550539999792818
negative,366,14,14,True,14,0,0,0,28.0,244.7033911119109,111,555.0,2700.847475566752,84,69,0,True,18,42.0,3,0.21835460000147577,19,12,joint_route,3000484,3,14,7,100.0,3425.8474755667526,0.21841899999708403
default,330,15,15,True,15,0,0,0,30.0,271.78046561792377,119,595.0,3296.706984268857,0,0,0,True,15,45.0,3,0.2105050999962259,19,14,joint_route,3000485,3,15,7,110.0,4076.7069842688566,0.21056259999750182
negative,330,15,15,True,15,0,0,0,30.0,262.9981030406478,119,595.0,3164.971545609717,95,76,0,True,15,45.0,3,0.216489400001592,19,14,joint_route,3000485,3,15,7,110.0,3944.9715456097165,0.21656050000456162
default,250,11,11,True,11,0,0,1,22.0,319.2084245227455,121,605.0,2737.2926697502,0,0,0,True,19,33.0,3,0.16487329998926725,15,11,joint_route,3000486,2,11,7,114.0,3511.2926697502003,0.1649325000034878
negative,250,11,11,True,11,0,0,1,22.0,318.5398012921295,121,605.0,2729.9378142134233,65,89,0,True,19,33.0,3,0.16751460000523366,15,11,joint_route,3000486,2,11,7,114.0,3503.937814213424,0.16758709998975974
default,249,10,10,True,10,0,0,2,20.0,359.24188447684844,124,620.0,2810.4188447684837,0,0,0,True,0,30.0,3,0.1372494000097504,8,10,joint_route,3000487,0,10,7,112.0,3592.418844768484,0.13730430000578053
negative,237,10,10,True,10,0,0,2,20.0,353.490416694429,123,615.0,2757.90416694429,39,97,0,True,0,30.0,3,0.13265559999854304,8,10,joint_route,3000487,0,10,7,112.0,3534.90416694429,0.13273269998899195
default,309,13,13,True,13,0,0,0,26.0,267.73350773693164,117,585.0,2722.535600580111,0,0,0,True,19,39.0,3,0.18265959998825565,18,10,joint_route,3000488,4,13,7,108.0,3480.5356005801113,0.1827117999928305
negative,309,13,13,True,13,0,0,0,26.0,260.6114339545809,117,585.0,2629.9486414095504,78,79,0,True,19,39.0,3,0.19121170000289567,18,11,joint_route,3000488,4,13,7,108.0,3387.9486414095513,0.19127759999537375
default,252,11,11,True,11,0,0,0,22.0,319.46683111156256,116,580.0,2770.135142227188,0,0,0,True,15,33.0,3,0.17353430000366643,16,11,joint_route,3000489,5,11,7,109.0,3514.135142227188,0.17358609999064356
negative,252,11,11,True,11,0,0,0,22.0,318.9454985279912,116,580.0,2764.4004838079045,49,82,0,True,15,33.0,3,0.17441419999522623,16,11,joint_route,3000489,5,11,7,109.0,3508.4004838079036,0.17447850000462495
default,215,11,11,True,11,0,0,1,22.0,320.0001969708114,125,625.0,2720.0021666789244,0,0,0,True,10,33.0,3,0.13244410000334028,16,10,joint_route,3000490,3,11,7,120.0,3520.002166678925,0.1325005999970017
